"SITE_OPERATE_LOG_ID","OPERATE_DATE","USER_ID","USER_NAME","IP","MENU","PAGE","BUTTON","OPERATE_CONTENT","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION","DELETE_FG"
"1","2018-08-09 22:05:51","s2236376","株式会社みほん（テスト006）","221.186.148.128","ログイン","ログイン","ログイン","ユーザー名[株式会社みほん（テスト006）]がログインしました。","B7400","2018-08-09 22:05:51","BA004","2019-08-10 03:10:07","2","1"
"2","2018-08-13 13:06:02","s2236376","株式会社みほん（テスト006）","58.1.242.232","ログイン","ログイン","ログイン","ユーザー名[株式会社みほん（テスト006）]がログインしました。","B7400","2018-08-13 13:06:02","BA004","2019-08-14 03:10:10","2","1"
"3","2018-08-13 13:08:02","s2236376","株式会社みほん（テスト006）","58.1.242.232","受付管理","検査コース登録","登録","検査コースを登録しました。（検査コースID：[1]）","B7400","2018-08-13 13:08:02","BA004","2019-08-14 03:10:10","2","1"
"4","2018-08-13 13:08:35","s2236376","株式会社みほん（テスト006）","58.1.242.232","受付管理","検査コース編集","削除","検査コースを削除しました。（検査コースID：[1]）","B7400","2018-08-13 13:08:35","BA004","2019-08-14 03:10:10","2","1"
"5","2018-08-13 13:31:52","s2236376","株式会社みほん（テスト006）","58.1.242.232","ログイン","ログイン","ログイン","ユーザー名[株式会社みほん（テスト006）]がログインしました。","B7400","2018-08-13 13:31:52","BA004","2019-08-14 03:10:10","2","1"
"6","2018-08-13 13:33:52","s2236376","株式会社みほん（テスト006）","58.1.242.232","受付管理","検査コース登録","登録","検査コースを登録しました。（検査コースID：[2]）","B7400","2018-08-13 13:33:52","BA004","2019-08-14 03:10:10","2","1"
"7","2018-08-13 13:36:03","s2236376","株式会社みほん（テスト006）","58.1.242.232","ログイン","ログイン","ログイン","ユーザー名[株式会社みほん（テスト006）]がログインしました。","B7400","2018-08-13 13:36:03","BA004","2019-08-14 03:10:10","2","1"
"8","2018-08-13 16:41:09","s2236376","株式会社みほん（テスト006）","58.1.242.232","ログイン","ログイン","ログイン","ユーザー名[株式会社みほん（テスト006）]がログインしました。","B7400","2018-08-13 16:41:09","BA004","2019-08-14 03:10:10","2","1"
"9","2018-08-13 16:41:25","s2236376","株式会社みほん（テスト006）","58.1.242.232","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[2]）","B7400","2018-08-13 16:41:25","BA004","2019-08-14 03:10:10","2","1"
"10","2018-08-14 10:46:28","s2236376","株式会社みほん（テスト006）","58.1.242.232","ログイン","ログイン","ログイン","ユーザー名[株式会社みほん（テスト006）]がログインしました。","B7400","2018-08-14 10:46:28","BA004","2019-08-15 03:10:05","2","1"
