"SITE_OPERATE_LOG_ID","OPERATE_DATE","USER_ID","USER_NAME","IP","MENU","PAGE","BUTTON","OPERATE_CONTENT","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION","DELETE_FG"
"1","2019-04-04 13:42:56","s4090190","長野県厚生　農業協同組合連合会","221.117.118.154","ログイン","ログイン","ログイン","ユーザー名[長野県厚生　農業協同組合連合会]がログインしました。","A2867","2019-04-04 13:42:56","A2867","2019-04-04 13:42:56","1","0"
"2","2019-04-04 14:05:50","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","検査コース登録","登録","検査コースを登録しました。（検査コースID：[1]）","A2867","2019-04-04 14:05:50","A2867","2019-04-04 14:05:50","1","0"
"3","2019-04-04 14:11:10","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[1]）","A2867","2019-04-04 14:11:10","A2867","2019-04-04 14:11:10","1","0"
"4","2019-04-04 14:18:50","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","検査コース登録","登録","検査コースを登録しました。（検査コースID：[2]）","A2867","2019-04-04 14:18:50","A2867","2019-04-04 14:18:50","1","0"
"5","2019-04-04 14:23:47","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[2]）","A2867","2019-04-04 14:23:47","A2867","2019-04-04 14:23:47","1","0"
"6","2019-04-04 14:27:55","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","検査コース登録","登録","検査コースを登録しました。（検査コースID：[3]）","A2867","2019-04-04 14:27:55","A2867","2019-04-04 14:27:55","1","0"
"7","2019-04-04 14:28:09","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[1]）","A2867","2019-04-04 14:28:09","A2867","2019-04-04 14:28:09","1","0"
"8","2019-04-04 14:28:23","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[2]）","A2867","2019-04-04 14:28:23","A2867","2019-04-04 14:28:23","1","0"
"9","2019-04-04 14:30:40","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[3]）","A2867","2019-04-04 14:30:40","A2867","2019-04-04 14:30:40","1","0"
"10","2019-04-04 14:31:13","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[2]）","A2867","2019-04-04 14:31:13","A2867","2019-04-04 14:31:13","1","0"
