"SITE_OPERATE_LOG_ID","OPERATE_DATE","USER_ID","USER_NAME","IP","MENU","PAGE","BUTTON","OPERATE_CONTENT","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION","DELETE_FG"
"19","2018-08-15 10:46:49","s0056471","株式会社みほん（テスト007）","58.1.242.232","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[2]）","B7401","2018-08-15 10:46:49","BA004","2019-08-16 03:10:10","2","1"
"20","2018-08-15 10:47:20","s0056471","株式会社みほん（テスト007）","58.1.242.232","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[2]）","B7401","2018-08-15 10:47:21","BA004","2019-08-16 03:10:10","2","1"
"21","2018-08-15 10:55:05","s0056471","株式会社みほん（テスト007）","58.1.242.232","ログイン","ログイン","ログイン","ユーザー名[株式会社みほん（テスト007）]がログインしました。","B7401","2018-08-15 10:55:05","BA004","2019-08-16 03:10:10","2","1"
"22","2018-08-15 10:55:34","s0056471","株式会社みほん（テスト007）","58.1.242.232","受付管理","診療時間の設定","設定を保存","診療時間設定を保存しました。（カレンダーID：[2]）","B7401","2018-08-15 10:55:34","BA004","2019-08-16 03:10:10","2","1"
"23","2018-08-15 10:55:56","s0056471","株式会社みほん（テスト007）","58.1.242.232","受付管理","オプショングループ登録","登録","オプショングループを登録しました。（オプショングループID：[1]）","B7401","2018-08-15 10:55:56","BA004","2019-08-16 03:10:10","2","1"
"24","2018-08-15 10:56:11","s0056471","株式会社みほん（テスト007）","58.1.242.232","受付管理","オプション登録","登録","オプションを登録しました。（オプションID：[1]）","B7401","2018-08-15 10:56:11","BA004","2019-08-16 03:10:10","2","1"
"25","2018-08-15 10:56:18","s0056471","株式会社みほん（テスト007）","58.1.242.232","受付管理","オプショングループ登録","登録","オプショングループを登録しました。（オプショングループID：[2]）","B7401","2018-08-15 10:56:18","BA004","2019-08-16 03:10:10","2","1"
"26","2018-08-15 10:56:28","s0056471","株式会社みほん（テスト007）","58.1.242.232","受付管理","オプション登録","登録","オプションを登録しました。（オプションID：[1]）","B7401","2018-08-15 10:56:28","BA004","2019-08-16 03:10:10","2","1"
"27","2018-08-15 10:56:36","s0056471","株式会社みほん（テスト007）","58.1.242.232","受付管理","オプショングループ登録","登録","オプショングループを登録しました。（オプショングループID：[3]）","B7401","2018-08-15 10:56:36","BA004","2019-08-16 03:10:10","2","1"
"28","2018-08-15 10:56:45","s0056471","株式会社みほん（テスト007）","58.1.242.232","受付管理","オプション登録","登録","オプションを登録しました。（オプションID：[1]）","B7401","2018-08-15 10:56:45","BA004","2019-08-16 03:10:10","2","1"
"29","2018-08-15 10:57:19","s0056471","株式会社みほん（テスト007）","58.1.242.232","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[2]）","B7401","2018-08-15 10:57:19","BA004","2019-08-16 03:10:10","2","1"
"30","2018-08-15 13:27:25","s0056471","株式会社みほん（テスト007）","58.1.242.232","ログイン","ログイン","ログイン","ユーザー名[株式会社みほん（テスト007）]がログインしました。","B7401","2018-08-15 13:27:25","BA004","2019-08-16 03:10:10","2","1"
"31","2018-08-15 13:51:44","s0056471","株式会社みほん（テスト007）","58.1.242.232","ログイン","ログイン","ログイン","ユーザー名[株式会社みほん（テスト007）]がログインしました。","B7401","2018-08-15 13:51:44","BA004","2019-08-16 03:10:10","2","1"
"32","2018-08-15 14:40:43","s0056471","株式会社みほん（テスト007）","58.1.242.232","ログイン","ログイン","ログイン","ユーザー名[株式会社みほん（テスト007）]がログインしました。","B7401","2018-08-15 14:40:43","BA004","2019-08-16 03:10:10","2","1"
"33","2018-08-15 14:46:00","s0056471","株式会社みほん（テスト007）","58.1.242.232","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[2]）","B7401","2018-08-15 14:46:00","BA004","2019-08-16 03:10:10","2","1"
"34","2018-08-15 15:07:04","s0056471","株式会社みほん（テスト007）","58.1.242.232","ログイン","ログイン","ログイン","ユーザー名[株式会社みほん（テスト007）]がログインしました。","B7401","2018-08-15 15:07:04","BA004","2019-08-16 03:10:10","2","1"
"35","2018-08-15 15:30:04","s0056471","株式会社みほん（テスト007）","58.1.242.232","ログイン","ログイン","ログイン","ユーザー名[株式会社みほん（テスト007）]がログインしました。","B7401","2018-08-15 15:30:04","BA004","2019-08-16 03:10:10","2","1"
"36","2018-08-15 15:31:19","s0056471","株式会社みほん（テスト007）","58.1.242.232","ログイン","ログイン","ログイン","ユーザー名[株式会社みほん（テスト007）]がログインしました。","B7401","2018-08-15 15:31:19","BA004","2019-08-16 03:10:10","2","1"
"37","2018-08-15 15:31:58","s0056471","株式会社みほん（テスト007）","58.1.242.232","ログイン","ログイン","ログイン","ユーザー名[株式会社みほん（テスト007）]がログインしました。","B7401","2018-08-15 15:31:58","BA004","2019-08-16 03:10:10","2","1"
"38","2018-08-15 15:34:40","s0056471","株式会社みほん（テスト007）","58.1.242.232","ログイン","ログイン","ログイン","ユーザー名[株式会社みほん（テスト007）]がログインしました。","B7401","2018-08-15 15:34:40","BA004","2019-08-16 03:10:10","2","1"
"39","2018-08-15 15:39:00","s0056471","株式会社みほん（テスト007）","58.1.242.232","受付管理","受付詳細","変更","受付を変更しました。（受付者名：[岩月 十郎]、受付番号：[3]、帯名：[帯1]、受付開始時間：[2018/08/23 00:00]）","B7401","2018-08-15 15:39:00","BA004","2019-08-16 03:10:10","2","1"
"40","2018-08-15 16:46:26","s0056471","株式会社みほん（テスト007）","58.1.242.232","ログイン","ログイン","ログイン","ユーザー名[株式会社みほん（テスト007）]がログインしました。","B7401","2018-08-15 16:46:26","BA004","2019-08-16 03:10:10","2","1"
"41","2018-08-15 16:47:12","s0056471","株式会社みほん（テスト007）","58.1.242.232","受付管理","受付詳細","キャンセル","受付をキャンセルしました。（受付者名：[岩月 十郎]、受付番号：[3]）","B7401","2018-08-15 16:47:12","BA004","2019-08-16 03:10:10","2","1"
"42","2018-08-15 16:49:33","s0056471","株式会社みほん（テスト007）","58.1.242.232","受付管理","受付一覧","キャンセル","受付をキャンセルしました。（受付者名：[岩月 八郎]、受付番号：[2]、帯名：[帯1]、受付開始時間：[2018/08/23 00:00]）","B7401","2018-08-15 16:49:33","BA004","2019-08-16 03:10:10","2","1"
"43","2018-08-15 16:52:21","s0056471","株式会社みほん（テスト007）","58.1.242.232","ログイン","ログイン","ログイン","ユーザー名[株式会社みほん（テスト007）]がログインしました。","B7401","2018-08-15 16:52:21","BA004","2019-08-16 03:10:10","2","1"
"44","2018-08-15 17:00:49","s0056471","株式会社みほん（テスト007）","58.1.242.232","ログイン","ログイン","ログイン","ユーザー名[株式会社みほん（テスト007）]がログインしました。","B7401","2018-08-15 17:00:49","BA004","2019-08-16 03:10:10","2","1"
"45","2018-08-15 17:07:36","s0056471","株式会社みほん（テスト007）","58.1.242.232","ログイン","ログイン","ログイン","ユーザー名[株式会社みほん（テスト007）]がログインしました。","B7401","2018-08-15 17:07:36","BA004","2019-08-16 03:10:10","2","1"
"46","2018-08-15 17:10:14","s0056471","株式会社みほん（テスト007）","58.1.242.232","ログイン","ログイン","ログイン","ユーザー名[株式会社みほん（テスト007）]がログインしました。","B7401","2018-08-15 17:10:14","BA004","2019-08-16 03:10:10","2","1"
"47","2018-08-15 17:25:26","s0056471","株式会社みほん（テスト007）","58.1.242.232","ログイン","ログイン","ログイン","ユーザー名[株式会社みほん（テスト007）]がログインしました。","B7401","2018-08-15 17:25:26","BA004","2019-08-16 03:10:10","2","1"
"48","2018-08-15 17:47:06","s0056471","株式会社みほん（テスト007）","58.1.242.232","受付管理","受付一覧","キャンセル","受付をキャンセルしました。（受付者名：[岩月 太郎]、受付番号：[1]、帯名：[帯1]、受付開始時間：[2018/08/23 00:00]）","B7401","2018-08-15 17:47:06","BA004","2019-08-16 03:10:10","2","1"
"49","2018-08-15 17:53:26","s0056471","株式会社みほん（テスト007）","58.1.242.232","ログイン","ログイン","ログイン","ユーザー名[株式会社みほん（テスト007）]がログインしました。","B7401","2018-08-15 17:53:26","BA004","2019-08-16 03:10:10","2","1"
"50","2018-08-15 18:00:16","s0056471","株式会社みほん（テスト007）","58.1.242.232","ログイン","ログイン","ログイン","ユーザー名[株式会社みほん（テスト007）]がログインしました。","B7401","2018-08-15 18:00:16","BA004","2019-08-16 03:10:10","2","1"
"51","2018-08-15 18:06:13","s0056471","株式会社みほん（テスト007）","58.1.242.232","ログイン","ログイン","ログイン","ユーザー名[株式会社みほん（テスト007）]がログインしました。","B7401","2018-08-15 18:06:13","BA004","2019-08-16 03:10:10","2","1"
"52","2018-08-15 18:13:00","s0056471","株式会社みほん（テスト007）","58.1.242.232","受付管理","受付一覧","キャンセル","受付をキャンセルしました。（受付者名：[岩月 太郎]、受付番号：[9]、帯名：[帯1]、受付開始時間：[2018/08/23 00:00]）","B7401","2018-08-15 18:13:00","BA004","2019-08-16 03:10:10","2","1"
"53","2018-08-15 18:16:15","s0056471","株式会社みほん（テスト007）","58.1.242.232","ログイン","ログイン","ログイン","ユーザー名[株式会社みほん（テスト007）]がログインしました。","B7401","2018-08-15 18:16:15","BA004","2019-08-16 03:10:10","2","1"
"54","2018-08-15 18:17:40","s0056471","株式会社みほん（テスト007）","58.1.242.232","トップページ","トップページ","ログアウト","ユーザー名[株式会社みほん（テスト007）]がログアウトしました。","B7401","2018-08-15 18:17:40","BA004","2019-08-16 03:10:10","2","1"
"55","2018-08-15 18:17:57","s0056471","株式会社みほん（テスト007）","58.1.242.232","ログイン","ログイン","ログイン","ユーザー名[株式会社みほん（テスト007）]がログインしました。","B7401","2018-08-15 18:17:57","BA004","2019-08-16 03:10:10","2","1"
"56","2018-08-15 18:26:55","s0056471","株式会社みほん（テスト007）","58.1.242.232","受付管理","顧客検索及び新規受付登録","受付","受付を登録しました。（受付者名：[岩月 太郎]、受付番号：[1]、帯名：[帯1]）","B7401","2018-08-15 18:26:55","BA004","2019-08-16 03:10:10","2","1"
"57","2018-08-15 18:27:36","s0056471","株式会社みほん（テスト007）","58.1.242.232","受付管理","顧客検索及び新規受付登録","受付","受付を登録しました。（受付者名：[岩月 太郎]、受付番号：[14]、帯名：[帯1]）","B7401","2018-08-15 18:27:36","BA004","2019-08-16 03:10:10","2","1"
"58","2018-08-15 18:38:37","s0056471","株式会社みほん（テスト007）","58.1.242.232","ログイン","ログイン","ログイン","ユーザー名[株式会社みほん（テスト007）]がログインしました。","B7401","2018-08-15 18:38:37","BA004","2019-08-16 03:10:10","2","1"
"59","2018-08-15 18:39:14","s0056471","株式会社みほん（テスト007）","58.1.242.232","受付管理","受付一覧","受付確定","受付ステータスを受付確定に変更しました。（受付者名：[岩月 太郎]、受付番号：[12]、帯名：[帯1]、受付開始時間：[2018/08/23 00:00]）","B7401","2018-08-15 18:39:14","BA004","2019-08-16 03:10:10","2","1"
"60","2018-08-15 18:41:25","s0056471","株式会社みほん（テスト007）","58.1.242.232","ログイン","ログイン","ログイン","ユーザー名[株式会社みほん（テスト007）]がログインしました。","B7401","2018-08-15 18:41:25","BA004","2019-08-16 03:10:10","2","1"
"61","2018-08-15 18:41:56","s0056471","株式会社みほん（テスト007）","58.1.242.232","ログイン","ログイン","ログイン","ユーザー名[株式会社みほん（テスト007）]がログインしました。","B7401","2018-08-15 18:41:56","BA004","2019-08-16 03:10:10","2","1"
"62","2018-08-15 18:47:46","s0056471","株式会社みほん（テスト007）","58.1.242.232","受付管理","受付詳細","完了","受付ステータスを完了に変更しました。（受付者名：[岩月 太郎]、受付番号：[17]、帯名：[帯1]、受付開始時間：[2018/08/23 00:00]）","B7401","2018-08-15 18:47:46","BA004","2019-08-16 03:10:10","2","1"
"63","2018-08-15 18:58:13","s0056471","株式会社みほん（テスト007）","58.1.242.232","ログイン","ログイン","ログイン","ユーザー名[株式会社みほん（テスト007）]がログインしました。","B7401","2018-08-15 18:58:13","BA004","2019-08-16 03:10:10","2","1"
"64","2018-08-15 19:34:51","s0056471","株式会社みほん（テスト007）","58.1.242.232","ログイン","ログイン","ログイン","ユーザー名[株式会社みほん（テスト007）]がログインしました。","B7401","2018-08-15 19:34:51","BA004","2019-08-16 03:10:10","2","1"
"65","2018-08-15 19:36:16","s0056471","株式会社みほん（テスト007）","58.1.242.232","ログイン","ログイン","ログイン","ユーザー名[株式会社みほん（テスト007）]がログインしました。","B7401","2018-08-15 19:36:16","BA004","2019-08-16 03:10:10","2","1"
"66","2018-08-15 19:38:28","s0056471","株式会社みほん（テスト007）","58.1.242.232","受付管理","受付詳細","受付確定","受付ステータスを受付確定に変更しました。（受付者名：[岩月 十郎]、受付番号：[11]、帯名：[帯1]、受付開始時間：[2018/08/23 00:00]）","B7401","2018-08-15 19:38:28","BA004","2019-08-16 03:10:10","2","1"
"67","2018-08-15 19:40:25","s0056471","株式会社みほん（テスト007）","58.1.242.232","ログイン","ログイン","ログイン","ユーザー名[株式会社みほん（テスト007）]がログインしました。","B7401","2018-08-15 19:40:25","BA004","2019-08-16 03:10:10","2","1"
"68","2018-08-15 19:40:26","s0056471","株式会社みほん（テスト007）","58.1.242.232","ログイン","ログイン","ログイン","ユーザー名[株式会社みほん（テスト007）]がログインしました。","B7401","2018-08-15 19:40:26","BA004","2019-08-16 03:10:10","2","1"
"69","2018-08-15 19:41:08","s0056471","株式会社みほん（テスト007）","58.1.242.232","受付管理","受付詳細","受付確定","受付ステータスを受付確定に変更しました。（受付者名：[岩月 三郎]、受付番号：[16]、帯名：[帯1]、受付開始時間：[2018/08/23 00:00]）","B7401","2018-08-15 19:41:08","BA004","2019-08-16 03:10:10","2","1"
"70","2018-08-15 19:41:33","s0056471","株式会社みほん（テスト007）","58.1.242.232","受付管理","受付詳細","キャンセル","受付をキャンセルしました。（受付者名：[岩月 四郎]、受付番号：[18]）","B7401","2018-08-15 19:41:33","BA004","2019-08-16 03:10:10","2","1"
"71","2018-08-15 19:41:59","s0056471","株式会社みほん（テスト007）","58.1.242.232","受付管理","受付一覧","仮受付","受付ステータスを仮受付に変更しました。（受付者名：[岩月 太郎]、受付番号：[17]、帯名：[帯1]、受付開始時間：[2018/08/23 00:00]）","B7401","2018-08-15 19:41:59","BA004","2019-08-16 03:10:10","2","1"
"72","2018-08-15 19:42:05","s0056471","株式会社みほん（テスト007）","58.1.242.232","受付管理","受付一覧","受付確定","受付ステータスを受付確定に変更しました。（受付者名：[岩月 太郎]、受付番号：[17]、帯名：[帯1]、受付開始時間：[2018/08/23 00:00]）","B7401","2018-08-15 19:42:05","BA004","2019-08-16 03:10:10","2","1"
"73","2018-08-15 19:42:42","s0056471","株式会社みほん（テスト007）","58.1.242.232","受付管理","受付一覧","完了","受付ステータスを完了に変更しました。（受付者名：[岩月 太郎]、受付番号：[17]、帯名：[帯1]、受付開始時間：[2018/08/23 00:00]）","B7401","2018-08-15 19:42:42","BA004","2019-08-16 03:10:10","2","1"
"74","2018-08-15 19:42:51","s0056471","株式会社みほん（テスト007）","58.1.242.232","受付管理","受付一覧","仮受付","受付ステータスを仮受付に変更しました。（受付者名：[岩月 太郎]、受付番号：[17]、帯名：[帯1]、受付開始時間：[2018/08/23 00:00]）","B7401","2018-08-15 19:42:51","BA004","2019-08-16 03:10:10","2","1"
"75","2018-08-15 19:42:54","s0056471","株式会社みほん（テスト007）","58.1.242.232","受付管理","受付一覧","受付確定","受付ステータスを受付確定に変更しました。（受付者名：[岩月 太郎]、受付番号：[17]、帯名：[帯1]、受付開始時間：[2018/08/23 00:00]）","B7401","2018-08-15 19:42:54","BA004","2019-08-16 03:10:10","2","1"
"76","2018-08-15 19:43:42","s0056471","株式会社みほん（テスト007）","58.1.242.232","ログイン","ログイン","ログイン","ユーザー名[株式会社みほん（テスト007）]がログインしました。","B7401","2018-08-15 19:43:42","BA004","2019-08-16 03:10:10","2","1"
"77","2018-08-15 19:46:57","s0056471","株式会社みほん（テスト007）","58.1.242.232","受付管理","受付一覧","完了","受付ステータスを完了に変更しました。（受付者名：[岩月 太郎]、受付番号：[17]、帯名：[帯1]、受付開始時間：[2018/08/23 00:00]）","B7401","2018-08-15 19:46:57","BA004","2019-08-16 03:10:10","2","1"
"78","2018-08-15 19:47:00","s0056471","株式会社みほん（テスト007）","58.1.242.232","受付管理","受付一覧","仮受付","受付ステータスを仮受付に変更しました。（受付者名：[岩月 太郎]、受付番号：[17]、帯名：[帯1]、受付開始時間：[2018/08/23 00:00]）","B7401","2018-08-15 19:47:00","BA004","2019-08-16 03:10:10","2","1"
"79","2018-08-15 19:48:30","s0056471","株式会社みほん（テスト007）","58.1.242.232","受付管理","受付詳細","受付確定","受付ステータスを受付確定に変更しました。（受付者名：[岩月 太郎]、受付番号：[17]、帯名：[帯1]、受付開始時間：[2018/08/23 00:00]）","B7401","2018-08-15 19:48:30","BA004","2019-08-16 03:10:10","2","1"
"80","2018-08-15 19:53:45","s0056471","株式会社みほん（テスト007）","58.1.242.232","ログイン","ログイン","ログイン","ユーザー名[株式会社みほん（テスト007）]がログインしました。","B7401","2018-08-15 19:53:45","BA004","2019-08-16 03:10:10","2","1"
"81","2018-08-15 19:53:57","s0056471","株式会社みほん（テスト007）","58.1.242.232","ログイン","ログイン","ログイン","ユーザー名[株式会社みほん（テスト007）]がログインしました。","B7401","2018-08-15 19:53:57","BA004","2019-08-16 03:10:10","2","1"
"82","2018-08-15 19:54:40","s0056471","株式会社みほん（テスト007）","58.1.242.232","受付管理","受付詳細","受付確定","受付ステータスを受付確定に変更しました。（受付者名：[岩月 十郎]、受付番号：[4]、帯名：[帯1]、受付開始時間：[2018/08/23 00:00]）","B7401","2018-08-15 19:54:40","BA004","2019-08-16 03:10:10","2","1"
"83","2018-08-15 19:54:48","s0056471","株式会社みほん（テスト007）","58.1.242.232","ログイン","ログイン","ログイン","ユーザー名[株式会社みほん（テスト007）]がログインしました。","B7401","2018-08-15 19:54:48","BA004","2019-08-16 03:10:10","2","1"
"84","2018-08-15 19:55:36","s0056471","株式会社みほん（テスト007）","58.1.242.232","受付管理","受付詳細","受付確定","受付ステータスを受付確定に変更しました。（受付者名：[岩月 四郎]、受付番号：[13]、帯名：[帯1]、受付開始時間：[2018/08/23 00:00]）","B7401","2018-08-15 19:55:36","BA004","2019-08-16 03:10:10","2","1"
"85","2018-08-15 20:05:25","s0056471","株式会社みほん（テスト007）","58.1.242.232","ログイン","ログイン","ログイン","ユーザー名[株式会社みほん（テスト007）]がログインしました。","B7401","2018-08-15 20:05:25","BA004","2019-08-16 03:10:10","2","1"
"86","2018-08-15 20:08:22","s0056471","株式会社みほん（テスト007）","58.1.242.232","受付管理","受付詳細","受付確定","受付ステータスを受付確定に変更しました。（受付者名：[岩月 八郎]、受付番号：[19]、帯名：[帯1]、受付開始時間：[2018/08/23 00:00]）","B7401","2018-08-15 20:08:22","BA004","2019-08-16 03:10:10","2","1"
"87","2018-08-15 20:08:49","s0056471","株式会社みほん（テスト007）","58.1.242.232","ログイン","ログイン","ログイン","ユーザー名[株式会社みほん（テスト007）]がログインしました。","B7401","2018-08-15 20:08:49","BA004","2019-08-16 03:10:10","2","1"
"88","2018-08-15 20:26:22","s0056471","株式会社みほん（テスト007）","58.1.242.232","ログイン","ログイン","ログイン","ユーザー名[株式会社みほん（テスト007）]がログインしました。","B7401","2018-08-15 20:26:22","BA004","2019-08-16 03:10:10","2","1"
"89","2018-08-15 20:28:55","s0056471","株式会社みほん（テスト007）","58.1.242.232","ログイン","ログイン","ログイン","ユーザー名[株式会社みほん（テスト007）]がログインしました。","B7401","2018-08-15 20:28:55","BA004","2019-08-16 03:10:10","2","1"
"90","2018-08-15 20:29:26","s0056471","株式会社みほん（テスト007）","58.1.242.232","トップページ","トップページ","ログアウト","ユーザー名[株式会社みほん（テスト007）]がログアウトしました。","B7401","2018-08-15 20:29:26","BA004","2019-08-16 03:10:10","2","1"
"91","2018-08-15 20:29:27","s0056471","株式会社みほん（テスト007）","58.1.242.232","ログイン","ログイン","ログイン","ユーザー名[株式会社みほん（テスト007）]がログインしました。","B7401","2018-08-15 20:29:27","BA004","2019-08-16 03:10:10","2","1"
"92","2018-08-15 20:29:36","s0056471","株式会社みほん（テスト007）","58.1.242.232","ログイン","ログイン","ログイン","ユーザー名[株式会社みほん（テスト007）]がログインしました。","B7401","2018-08-15 20:29:36","BA004","2019-08-16 03:10:10","2","1"
"93","2018-08-15 20:29:51","s0056471","株式会社みほん（テスト007）","58.1.242.232","ログイン","ログイン","ログイン","ユーザー名[株式会社みほん（テスト007）]がログインしました。","B7401","2018-08-15 20:29:51","BA004","2019-08-16 03:10:10","2","1"
"94","2018-08-15 20:29:56","s0056471","株式会社みほん（テスト007）","58.1.242.232","トップページ","トップページ","ログアウト","ユーザー名[株式会社みほん（テスト007）]がログアウトしました。","B7401","2018-08-15 20:29:56","BA004","2019-08-16 03:10:10","2","1"
"95","2018-08-15 20:30:01","s0056471","株式会社みほん（テスト007）","58.1.242.232","ログイン","ログイン","ログイン","ユーザー名[株式会社みほん（テスト007）]がログインしました。","B7401","2018-08-15 20:30:01","BA004","2019-08-16 03:10:10","2","1"
"96","2018-08-15 20:39:24","s0056471","株式会社みほん（テスト007）","58.1.242.232","受付管理","受付一覧","完了","受付ステータスを完了に変更しました。（受付者名：[岩月 十郎]、受付番号：[4]、帯名：[帯1]、受付開始時間：[2018/08/23 00:00]）","B7401","2018-08-15 20:39:24","BA004","2019-08-16 03:10:10","2","1"
"97","2018-08-15 20:39:30","s0056471","株式会社みほん（テスト007）","58.1.242.232","受付管理","受付一覧","仮受付","受付ステータスを仮受付に変更しました。（受付者名：[岩月 十郎]、受付番号：[4]、帯名：[帯1]、受付開始時間：[2018/08/23 00:00]）","B7401","2018-08-15 20:39:30","BA004","2019-08-16 03:10:10","2","1"
"98","2018-08-15 20:44:05","s0056471","株式会社みほん（テスト007）","58.1.242.232","ログイン","ログイン","ログイン","ユーザー名[株式会社みほん（テスト007）]がログインしました。","B7401","2018-08-15 20:44:05","BA004","2019-08-16 03:10:10","2","1"
"99","2018-08-15 20:51:03","s0056471","株式会社みほん（テスト007）","58.1.242.232","ログイン","ログイン","ログイン","ユーザー名[株式会社みほん（テスト007）]がログインしました。","B7401","2018-08-15 20:51:03","BA004","2019-08-16 03:10:10","2","1"
"100","2018-08-15 20:52:14","s0056471","株式会社みほん（テスト007）","58.1.242.232","ログイン","ログイン","ログイン","ユーザー名[株式会社みほん（テスト007）]がログインしました。","B7401","2018-08-15 20:52:14","BA004","2019-08-16 03:10:10","2","1"
"101","2018-08-15 20:56:40","s0056471","株式会社みほん（テスト007）","58.1.242.232","受付管理","受付詳細","変更","受付を変更しました。（受付者名：[岩月 二郎]、受付番号：[6]、帯名：[帯1]、受付開始時間：[2018/08/23 00:00]）","B7401","2018-08-15 20:56:40","BA004","2019-08-16 03:10:10","2","1"
"102","2018-08-15 21:00:11","s0056471","株式会社みほん（テスト007）","58.1.242.232","受付管理","顧客検索及び新規受付登録","登録","受付を登録しました。（受付者名：[岩月 八郎]、受付番号：[20]、帯名：[帯1]、受付開始時間：[2018/08/23 00:00]）","B7401","2018-08-15 21:00:11","BA004","2019-08-16 03:10:10","2","1"
